,id,age,gender,assigned,hhold,htype,wp,urban,long,lat,geometry
600,12071001923i619,66.0,m,1.0,12071001923h647,1.0,,True,-81.97096677757173,26.51152756751829,POINT (-81.97096677757173 26.51152756751829)
601,12071001923i606,67.0,f,1.0,12071001923h647,1.0,,True,-81.97096677757173,26.51152756751829,POINT (-81.97096677757173 26.51152756751829)
602,12071001923i236,17.0,f,1.0,12071001923h647,1.0,12071010702s0,True,-81.97096677757173,26.51152756751829,POINT (-81.97096677757173 26.51152756751829)
603,12071001923i204,50.0,m,1.0,12071001923h476,0.0,,True,-81.97167765092287,26.51168865525589,POINT (-81.97167765092287 26.51168865525589)
604,12071001923i189,67.0,m,1.0,12071001923h57,0.0,12071060101w71,True,-81.9709880314968,26.51204922588493,POINT (-81.9709880314968 26.51204922588493)
605,12071001923i118,61.0,m,1.0,12071001923h14,0.0,,True,-81.97094991860668,26.512310565207216,POINT (-81.97094991860668 26.512310565207216)
606,12071001923i1167,82.0,m,1.0,12071001923h20,0.0,,True,-81.9709378544213,26.51126882390305,POINT (-81.9709378544213 26.51126882390305)
607,12071001923i1342,72.0,m,1.0,12071001923h726,3.0,,True,-81.96984273034437,26.51095748968841,POINT (-81.96984273034437 26.51095748968841)
608,12071001923i899,62.0,f,1.0,12071001923h726,3.0,12071001104w398,True,-81.96984273034437,26.51095748968841,POINT (-81.96984273034437 26.51095748968841)
609,12071001923i1513,57.0,f,1.0,12071001923h956,7.0,12071001401w511,True,-81.97323530137517,26.512302558271028,POINT (-81.97323530137517 26.512302558271028)
610,12071001923i1520,35.0,m,1.0,12071001923h294,0.0,12055961100w20,True,-81.97164840254267,26.51268060318689,POINT (-81.97164840254267 26.51268060318689)
611,12071001923i1586,59.0,f,1.0,12071001923h476,0.0,12071001913w129,True,-81.97167765092287,26.51168865525589,POINT (-81.97167765092287 26.51168865525589)
612,12071001923i1596,81.0,f,1.0,12071001923h19,0.0,,True,-81.97164697239062,26.51119454182352,POINT (-81.97164697239062 26.51119454182352)
613,12071001923i1633,61.0,m,1.0,12071001923h681,2.0,,True,-81.97165614971915,26.51243336368591,POINT (-81.97165614971915 26.51243336368591)
614,12071001923i1655,71.0,m,1.0,12071001923h1216,10.0,12071001923w32,True,-81.97260092683473,26.512315631578627,POINT (-81.97260092683473 26.512315631578627)
615,12071001923i1673,35.0,f,1.0,12071001923h20,0.0,12071001918w130,True,-81.9709378544213,26.51126882390305,POINT (-81.9709378544213 26.51126882390305)
616,12071001923i1733,20.0,m,1.0,12071001923h20,0.0,,True,-81.9709378544213,26.51126882390305,POINT (-81.9709378544213 26.51126882390305)
617,12071001923i1735,56.0,m,1.0,12071001923h817,4.0,12071001711w56,True,-81.9730671537999,26.51230602347969,POINT (-81.9730671537999 26.51230602347969)
618,12071001923i1771,66.0,f,1.0,12071001923h1128,8.0,,True,-81.97165798827444,26.511440977682177,POINT (-81.97165798827444 26.511440977682177)
619,12071001923i1787,76.0,f,1.0,12071001923h259,0.0,12071000700w2371,True,-81.97275378822148,26.51231248139087,POINT (-81.97275378822148 26.51231248139087)
620,12071001923i1826,44.0,f,1.0,12071001923h1172,10.0,,True,-81.97262725921252,26.51172319599864,POINT (-81.97262725921252 26.51172319599864)
621,12071001923i1841,31.0,f,1.0,12071001923h294,0.0,12031011901w767,True,-81.97164840254267,26.51268060318689,POINT (-81.97164840254267 26.51268060318689)
622,12071001923i2043,34.0,f,1.0,12071001923h267,0.0,,True,-81.97290664939153,26.5123093315194,POINT (-81.97290664939153 26.5123093315194)
623,12071001923i2076,54.0,m,1.0,12071001923h1172,10.0,,True,-81.97262725921252,26.51172319599864,POINT (-81.97262725921252 26.51172319599864)
624,12071001923i2140,14.0,m,1.0,12071001923h647,1.0,12071001921s0,True,-81.97096677757173,26.51152756751829,POINT (-81.97096677757173 26.51152756751829)
625,12071001923i2155,23.0,m,1.0,12071001923h162,0.0,,True,-81.9716532229955,26.51094759656557,POINT (-81.9716532229955 26.51094759656557)
626,12071001923i2271,57.0,m,1.0,12071001923h157,0.0,,True,-81.97099711044152,26.51178724904044,POINT (-81.97099711044152 26.51178724904044)
627,12071001923i2355,41.0,f,1.0,12071001923h987,7.0,12099006501w278,True,-81.97167235136556,26.51218594344473,POINT (-81.97167235136556 26.51218594344473)
628,12071001923i2407,79.0,m,1.0,12071001923h1216,10.0,12071000800w1014,True,-81.97260092683473,26.512315631578627,POINT (-81.97260092683473 26.512315631578627)
629,12071001923i2432,64.0,f,1.0,12071001923h14,0.0,,True,-81.97094991860668,26.512310565207216,POINT (-81.97094991860668 26.512310565207216)
630,12071001923i2454,17.0,m,1.0,12071001923h726,3.0,12071010702s0,True,-81.96984273034437,26.51095748968841,POINT (-81.96984273034437 26.51095748968841)
631,12071001923i2469,21.0,f,1.0,12071001923h162,0.0,,True,-81.9716532229955,26.51094759656557,POINT (-81.9716532229955 26.51094759656557)
632,12071001922i919,71.0,f,1.0,12071001922h288,0.0,,True,-81.96680916876115,26.51146040405967,POINT (-81.96680916876115 26.51146040405967)
633,12071001922i1230,72.0,m,1.0,12071001922h288,0.0,12071001204w171,True,-81.96680916876115,26.51146040405967,POINT (-81.96680916876115 26.51146040405967)
634,12071001922i1947,68.0,f,1.0,12071001922h1172,8.0,12021010513w559,True,-81.96658603853456,26.51108689820025,POINT (-81.96658603853456 26.51108689820025)
635,12071001922i2525,85.0,f,1.0,12071001922h1044,8.0,,True,-81.96657743456753,26.511459994183483,POINT (-81.96657743456753 26.511459994183483)
636,12071001922i158,79.0,f,1.0,12071001922h1122,8.0,12099001002w2180,True,-81.96613283095795,26.51145950673745,POINT (-81.96613283095795 26.51145950673745)
637,12071001922i599,58.0,f,1.0,12071001922h503,0.0,12071001708w646,True,-81.96664939319223,26.51169531549574,POINT (-81.96664939319223 26.51169531549574)
638,12071001922i1113,47.0,m,1.0,12071001922h720,4.0,,True,-81.96680389255701,26.51169535308654,POINT (-81.96680389255701 26.51169535308654)
639,12071001922i1216,46.0,m,1.0,12071001922h503,0.0,,True,-81.96664939319223,26.51169531549574,POINT (-81.96664939319223 26.51169531549574)
640,12071001922i1383,22.0,m,1.0,12071001922h140,0.0,12031016605w3203,True,-81.96649420924068,26.51169537080705,POINT (-81.96649420924068 26.51169537080705)
641,12071001922i1759,20.0,f,1.0,12071001922h140,0.0,12071001208w196,True,-81.96649420924068,26.51169537080705,POINT (-81.96649420924068 26.51169537080705)
642,12071001922i673,77.0,f,1.0,12071001922h299,0.0,,True,-81.96562004344266,26.51260476814002,POINT (-81.96562004344266 26.51260476814002)
643,12071001922i1463,75.0,m,1.0,12071001922h299,0.0,12071050105w171,True,-81.96562004344266,26.51260476814002,POINT (-81.96562004344266 26.51260476814002)
644,12071001922i1910,74.0,m,1.0,12071001922h825,5.0,12071001912w48,True,-81.96640870028321,26.5120671010513,POINT (-81.96640870028321 26.5120671010513)
645,12071001922i1939,56.0,m,1.0,12071001922h726,4.0,,True,-81.96588587939911,26.51273582999337,POINT (-81.96588587939911 26.51273582999337)
646,12071001922i2162,57.0,f,1.0,12071001922h129,0.0,,True,-81.96612339284816,26.51206694876475,POINT (-81.96612339284816 26.51206694876475)
647,12071001922i2333,57.0,m,1.0,12071001922h129,0.0,,True,-81.96612339284816,26.51206694876475,POINT (-81.96612339284816 26.51206694876475)
648,12071001922i489,59.0,f,1.0,12071001922h1314,10.0,12017450306w46,True,-81.96612827714817,26.511693846822947,POINT (-81.96612827714817 26.511693846822947)
649,12071001922i1689,60.0,f,1.0,12071001922h1314,10.0,12071001915w226,True,-81.96612827714817,26.511693846822947,POINT (-81.96612827714817 26.511693846822947)
650,12071001922i1830,61.0,m,1.0,12071001922h206,0.0,,True,-81.96612542620375,26.511881309953203,POINT (-81.96612542620375 26.511881309953203)
651,12071001922i1844,62.0,m,1.0,12071001922h1314,10.0,12105014121w83,True,-81.96612827714817,26.511693846822947,POINT (-81.96612827714817 26.511693846822947)
652,12071001922i1868,42.0,m,1.0,12071001922h614,2.0,,True,-81.9653849046043,26.511657116142658,POINT (-81.9653849046043 26.511657116142658)
653,12071001922i1962,51.0,f,1.0,12071001922h614,2.0,12071080202w127,True,-81.9653849046043,26.511657116142658,POINT (-81.9653849046043 26.511657116142658)
654,12071001922i2063,73.0,f,1.0,12071001922h206,0.0,,True,-81.96612542620375,26.511881309953203,POINT (-81.96612542620375 26.511881309953203)
655,12071001922i2311,55.0,f,1.0,12071001922h1314,10.0,,True,-81.96612827714817,26.511693846822947,POINT (-81.96612827714817 26.511693846822947)
656,12071001922i472,70.0,m,1.0,12071001922h324,0.0,12071080203w13,True,-81.96538523508504,26.511435509717373,POINT (-81.96538523508504 26.511435509717373)
657,12071001922i524,70.0,f,1.0,12071001922h1154,8.0,,True,-81.96613587714138,26.511272915550173,POINT (-81.96613587714138 26.511272915550173)
658,12071001922i923,11.0,m,1.0,12071001922h1196,9.0,12071001917s0,True,-81.96613931924755,26.51112382510956,POINT (-81.96613931924755 26.51112382510956)
659,12071001922i1412,66.0,f,1.0,12071001922h1196,9.0,12071001903w46,True,-81.96613931924755,26.51112382510956,POINT (-81.96613931924755 26.51112382510956)
660,12071001922i1414,17.0,f,1.0,12071001922h1196,9.0,12071001711s2,True,-81.96613931924755,26.51112382510956,POINT (-81.96613931924755 26.51112382510956)
661,12071001922i1788,15.0,m,1.0,12071001922h1201,9.0,12071001711s2,True,-81.96538727596264,26.511215614872714,POINT (-81.96538727596264 26.511215614872714)
662,12071001922i2177,38.0,f,1.0,12071001922h1201,9.0,12071001206w1202,True,-81.96538727596264,26.511215614872714,POINT (-81.96538727596264 26.511215614872714)
663,12071001922i2387,73.0,f,1.0,12071001922h324,0.0,,True,-81.96538523508504,26.511435509717373,POINT (-81.96538523508504 26.511435509717373)
664,12071001922i361,13.0,m,1.0,12071001922h914,6.0,12071001921s0,True,-81.9668900205105,26.51108739432165,POINT (-81.9668900205105 26.51108739432165)
665,12071001922i560,21.0,f,1.0,12071001922h280,0.0,12071001915w240,True,-81.96703759005322,26.51146074695332,POINT (-81.96703759005322 26.51146074695332)
666,12071001922i765,73.0,m,1.0,12071001922h4,0.0,,True,-81.96715372460594,26.51108801148489,POINT (-81.96715372460594 26.51108801148489)
667,12071001922i875,28.0,m,1.0,12071001922h280,0.0,,True,-81.96703759005322,26.51146074695332,POINT (-81.96703759005322 26.51146074695332)
668,12071001922i907,5.0,m,1.0,12071001922h914,6.0,12071001917s0,True,-81.9668900205105,26.51108739432165,POINT (-81.9668900205105 26.51108739432165)
669,12071001922i1087,23.0,f,1.0,12071001922h280,0.0,12071020502w199,True,-81.96703759005322,26.51146074695332,POINT (-81.96703759005322 26.51146074695332)
670,12071001922i1685,47.0,m,1.0,12071001922h914,6.0,12097042201w151,True,-81.9668900205105,26.51108739432165,POINT (-81.9668900205105 26.51108739432165)
671,12071001922i1865,72.0,f,1.0,12071001922h4,0.0,12071010412w12,True,-81.96715372460594,26.51108801148489,POINT (-81.96715372460594 26.51108801148489)
672,12071001922i118,87.0,m,1.0,12071001922h78,0.0,,True,-81.96371403236002,26.511879251442124,POINT (-81.96371403236002 26.511879251442124)
673,12071001922i1453,73.0,f,1.0,12071001922h437,0.0,,True,-81.96375648953654,26.51163988605492,POINT (-81.96375648953654 26.51163988605492)
674,12071001922i1459,59.0,m,1.0,12071001922h437,0.0,,True,-81.96375648953654,26.51163988605492,POINT (-81.96375648953654 26.51163988605492)
675,12071001922i507,89.0,f,1.0,12071001922h111,0.0,,True,-81.96376348273093,26.51212316700991,POINT (-81.96376348273093 26.51212316700991)
676,12071001922i902,60.0,m,1.0,12071001922h409,0.0,,True,-81.96454929149161,26.512315712619174,POINT (-81.96454929149161 26.512315712619174)
677,12071001922i1010,64.0,f,1.0,12071001922h409,0.0,12021010432w88,True,-81.96454929149161,26.512315712619174,POINT (-81.96454929149161 26.512315712619174)
678,12071001922i1366,78.0,m,1.0,12071001922h111,0.0,12071050205w382,True,-81.96376348273093,26.51212316700991,POINT (-81.96376348273093 26.51212316700991)
679,12071001922i1391,74.0,m,1.0,12071001922h412,0.0,,True,-81.96453921738797,26.51209774744749,POINT (-81.96453921738797 26.51209774744749)
680,12071001922i1403,59.0,m,1.0,12071001922h707,4.0,,True,-81.96453448488248,26.51165857408898,POINT (-81.96453448488248 26.51165857408898)
681,12071001922i116,63.0,m,1.0,12071001922h408,0.0,12095014811w290,True,-81.96451761730512,26.51318901911154,POINT (-81.96451761730512 26.51318901911154)
682,12071001922i249,27.0,f,1.0,12071001922h948,7.0,12009064601w636,True,-81.96350638292716,26.511605344160355,POINT (-81.96350638292716 26.511605344160355)
683,12071001922i336,73.0,m,1.0,12071001922h871,5.0,,True,-81.96313658910282,26.512159722531905,POINT (-81.96313658910282 26.512159722531905)
684,12071001922i498,0.0,f,1.0,12071001922h1207,9.0,12071001917d0,True,-81.96457121492864,26.5127513090126,POINT (-81.96457121492864 26.5127513090126)
685,12071001922i572,71.0,f,1.0,12071001922h1174,8.0,,True,-81.96368008303337,26.513005001345974,POINT (-81.96368008303337 26.513005001345974)
686,12071001922i611,59.0,f,1.0,12071001922h1207,9.0,,True,-81.96457121492864,26.5127513090126,POINT (-81.96457121492864 26.5127513090126)
687,12071001922i911,15.0,m,1.0,12071001922h1207,9.0,12071001711s2,True,-81.96457121492864,26.5127513090126,POINT (-81.96457121492864 26.5127513090126)
688,12071001922i26,84.0,f,1.0,12071001922h305,0.0,12099001802w2225,True,-81.96538506909677,26.511878488963664,POINT (-81.96538506909677 26.511878488963664)
689,12071001922i230,27.0,f,1.0,12071001922h258,0.0,12021010513w402,True,-81.9644433386939,26.51363376254261,POINT (-81.9644433386939 26.51363376254261)
690,12071001922i749,77.0,f,1.0,12071001922h92,0.0,,True,-81.96409546988714,26.513778576948685,POINT (-81.96409546988714 26.513778576948685)
691,12071001922i850,39.0,f,1.0,12071001922h992,7.0,12071001908w83,True,-81.96409546988714,26.513778576948685,POINT (-81.96409546988714 26.513778576948685)
692,12071001922i1491,77.0,m,1.0,12071001922h824,5.0,,True,-81.96372996211103,26.51094774401764,POINT (-81.96372996211103 26.51094774401764)
693,12071001922i1539,31.0,m,1.0,12071001922h258,0.0,12021010805w100,True,-81.9644433386939,26.51363376254261,POINT (-81.9644433386939 26.51363376254261)
694,12071001922i1550,81.0,m,1.0,12071001922h305,0.0,12071010208w58,True,-81.96538506909677,26.511878488963664,POINT (-81.96538506909677 26.511878488963664)
695,12071001922i1695,10.0,f,1.0,12071001922h1207,9.0,12071001917s0,True,-81.96457121492864,26.5127513090126,POINT (-81.96457121492864 26.5127513090126)
696,12071001922i1820,72.0,m,1.0,12071001922h92,0.0,,True,-81.96409546988714,26.513778576948685,POINT (-81.96409546988714 26.513778576948685)
697,12071001922i1847,79.0,m,1.0,12071001922h852,5.0,12071001913w110,True,-81.96453546601556,26.51187695643251,POINT (-81.96453546601556 26.51187695643251)
698,12071001922i1858,36.0,m,1.0,12071001922h183,0.0,,True,-81.96455658909198,26.512967556242064,POINT (-81.96455658909198 26.512967556242064)
699,12071001922i1896,75.0,f,1.0,12071001922h408,0.0,12071001922w96,True,-81.96451761730512,26.51318901911154,POINT (-81.96451761730512 26.51318901911154)
700,12071001922i1904,59.0,f,1.0,12071001922h27,0.0,,True,-81.96455967234282,26.5125334771502,POINT (-81.96455967234282 26.5125334771502)
701,12071001922i1934,56.0,f,1.0,12071001922h1024,7.0,,True,-81.96448026379389,26.51341151398327,POINT (-81.96448026379389 26.51341151398327)
702,12071001922i1948,79.0,f,1.0,12071001922h412,0.0,12071001919w205,True,-81.96453921738797,26.51209774744749,POINT (-81.96453921738797 26.51209774744749)
703,12071001922i2019,86.0,f,1.0,12071001922h78,0.0,12021010205w478,True,-81.96371403236002,26.511879251442124,POINT (-81.96371403236002 26.511879251442124)
704,12071001922i2205,71.0,f,1.0,12071001922h258,0.0,,True,-81.9644433386939,26.51363376254261,POINT (-81.9644433386939 26.51363376254261)
705,12071001922i2214,56.0,m,1.0,12071001922h27,0.0,,True,-81.96455967234282,26.5125334771502,POINT (-81.96455967234282 26.5125334771502)
706,12071001922i2369,34.0,f,1.0,12071001922h183,0.0,,True,-81.96455658909198,26.512967556242064,POINT (-81.96455658909198 26.512967556242064)
707,12071001922i2597,55.0,f,1.0,12071001922h1019,7.0,12071001701w401,True,-81.96434574678777,26.513880383168463,POINT (-81.96434574678777 26.513880383168463)
708,12071001922i2267,11.0,f,1.0,12071001922h1220,9.0,12071001917s0,True,-81.96441919919054,26.51416393398721,POINT (-81.96441919919054 26.51416393398721)
709,12071001922i2009,52.0,f,1.0,12071001922h1220,9.0,,True,-81.96441919919054,26.51416393398721,POINT (-81.96441919919054 26.51416393398721)
710,12071001922i2003,59.0,f,1.0,12071001922h973,7.0,12015030402w8,True,-81.964116825688,26.51427768699354,POINT (-81.964116825688 26.51427768699354)
711,12071001922i1764,80.0,m,1.0,12071001922h884,5.0,,True,-81.964116825688,26.51427768699354,POINT (-81.964116825688 26.51427768699354)
712,12071001922i1482,1.0,f,1.0,12071001922h1220,9.0,12071001917d0,True,-81.96441919919054,26.51416393398721,POINT (-81.96441919919054 26.51416393398721)
713,12071001922i24,4.0,f,1.0,12071001922h570,1.0,12071001917d0,True,-81.96261589968286,26.51146207421127,POINT (-81.96261589968286 26.51146207421127)
714,12071001922i270,61.0,m,1.0,12071001922h361,0.0,,True,-81.96250458478522,26.51118250070112,POINT (-81.96250458478522 26.51118250070112)
715,12071001922i283,49.0,f,1.0,12071001922h925,7.0,,True,-81.96229822532213,26.51094298393689,POINT (-81.96229822532213 26.51094298393689)
716,12071001922i973,63.0,f,1.0,12071001922h570,1.0,,True,-81.96261589968286,26.51146207421127,POINT (-81.96261589968286 26.51146207421127)
717,12071001922i1208,64.0,m,1.0,12071001922h693,4.0,,True,-81.9621926435967,26.51107560153153,POINT (-81.9621926435967 26.51107560153153)
718,12071001922i1769,81.0,m,1.0,12071001922h361,0.0,12071000504w465,True,-81.96250458478522,26.51118250070112,POINT (-81.96250458478522 26.51118250070112)
719,12071001922i1796,31.0,f,1.0,12071001922h961,7.0,12071001915w251,True,-81.96306216226044,26.511564369288056,POINT (-81.96306216226044 26.511564369288056)
720,12071001922i1894,59.0,f,1.0,12071001922h361,0.0,,True,-81.96250458478522,26.51118250070112,POINT (-81.96250458478522 26.51118250070112)
721,12071001922i53,75.0,m,1.0,12071001922h1231,10.0,12071010417w45,True,-81.9624963663347,26.5121643106473,POINT (-81.9624963663347 26.5121643106473)
722,12071001922i363,33.0,m,1.0,12071001922h69,0.0,,True,-81.96286496206902,26.512161896797988,POINT (-81.96286496206902 26.512161896797988)
723,12071001922i1186,76.0,m,1.0,12071001922h1231,10.0,,True,-81.9624963663347,26.5121643106473,POINT (-81.9624963663347 26.5121643106473)
724,12071001922i1249,66.0,m,1.0,12071001922h36,0.0,12071080202w204,True,-81.96268062738504,26.51216264215857,POINT (-81.96268062738504 26.51216264215857)
725,12071001922i1400,31.0,f,1.0,12071001922h69,0.0,,True,-81.96286496206902,26.512161896797988,POINT (-81.96286496206902 26.512161896797988)
726,12071001922i1476,88.0,m,1.0,12071001922h1231,10.0,12071020502w348,True,-81.9624963663347,26.5121643106473,POINT (-81.9624963663347 26.5121643106473)
727,12071001922i1704,64.0,f,1.0,12071001922h36,0.0,12071001401w591,True,-81.96268062738504,26.51216264215857,POINT (-81.96268062738504 26.51216264215857)
728,12071001922i162,78.0,f,1.0,12071001922h1047,8.0,,True,-81.96294420149833,26.511776516108668,POINT (-81.96294420149833 26.511776516108668)
729,12071001922i853,59.0,f,1.0,12071001922h952,7.0,12071000305w96,True,-81.96301787551886,26.51175844558041,POINT (-81.96301787551886 26.51175844558041)
730,12071001922i579,12.0,f,1.0,12071001922h1217,9.0,12071001921s0,True,-81.96303212014669,26.51292905066331,POINT (-81.96303212014669 26.51292905066331)
731,12071001922i913,74.0,m,1.0,12071001922h813,5.0,,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
732,12071001922i1022,68.0,m,1.0,12071001922h1285,10.0,,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
733,12071001922i1317,56.0,f,1.0,12071001922h1217,9.0,,True,-81.96303212014669,26.51292905066331,POINT (-81.96303212014669 26.51292905066331)
734,12071001922i1562,75.0,m,1.0,12071001922h1285,10.0,12021010216w536,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
735,12071001922i31,73.0,m,1.0,12071001922h494,0.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
736,12071001922i69,46.0,m,1.0,12071001922h216,0.0,12071050305w287,True,-81.96256957278308,26.51432432823453,POINT (-81.96256957278308 26.51432432823453)
737,12071001922i73,87.0,f,1.0,12071001922h34,0.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
738,12071001922i817,83.0,f,1.0,12071001922h494,0.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
739,12071001922i1156,24.0,f,1.0,12071001922h930,7.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
740,12071001922i1358,84.0,m,1.0,12071001922h34,0.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
741,12071001922i1417,45.0,f,1.0,12071001922h216,0.0,12099007504w607,True,-81.96256957278308,26.51432432823453,POINT (-81.96256957278308 26.51432432823453)
742,12071001922i1581,72.0,f,1.0,12071001922h1115,8.0,,True,-81.96246970131078,26.51293356150292,POINT (-81.96246970131078 26.51293356150292)
743,12071001922i1923,66.0,f,1.0,12071001922h239,0.0,,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
744,12071001922i1945,68.0,m,1.0,12071001922h616,2.0,12071001203w294,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
745,12071001922i1965,59.0,m,1.0,12071001922h239,0.0,12071001918w88,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
746,12071001922i2062,58.0,f,1.0,12071001922h1285,10.0,,True,-81.96282612189586,26.513628735493292,POINT (-81.96282612189586 26.513628735493295)
747,12071001922i2344,2.0,m,1.0,12071001922h570,1.0,12071001917d0,True,-81.96261589968286,26.51146207421127,POINT (-81.96261589968286 26.51146207421127)
748,12071001922i2364,58.0,m,1.0,12071001922h570,1.0,,True,-81.96261589968286,26.51146207421127,POINT (-81.96261589968286 26.51146207421127)
749,12071001922i2419,79.0,f,1.0,12071001922h616,2.0,,True,-81.96232625274361,26.51363885027673,POINT (-81.96232625274361 26.513638850276735)
750,12071001922i2499,75.0,f,1.0,12071001922h1183,8.0,,True,-81.96238582060019,26.51170001988347,POINT (-81.96238582060019 26.51170001988347)
751,12071001923i1945,79.0,m,1.0,12071001923h451,0.0,12071010203w245,True,-81.96887201791688,26.51186190729141,POINT (-81.96887201791688 26.51186190729141)
752,12071001923i76,29.0,f,1.0,12071001923h972,7.0,,True,-81.96827906479794,26.510067889299272,POINT (-81.96827906479794 26.510067889299272)
753,12071001923i566,46.0,m,1.0,12071001923h252,0.0,,True,-81.96913435624488,26.51239670488043,POINT (-81.96913435624488 26.51239670488043)
754,12071001923i1220,76.0,f,1.0,12071001923h451,0.0,,True,-81.96887201791688,26.51186190729141,POINT (-81.96887201791688 26.51186190729141)
755,12071001923i177,59.0,f,1.0,12071001923h252,0.0,,True,-81.96913435624488,26.51239670488043,POINT (-81.96913435624488 26.51239670488043)
756,12071001923i1769,67.0,f,1.0,12071001923h1021,8.0,,True,-81.96867251787783,26.512032726022053,POINT (-81.96867251787783 26.512032726022053)
757,12071001923i208,73.0,f,1.0,12071001923h555,0.0,,True,-81.96837709844971,26.51275774042625,POINT (-81.96837709844971 26.51275774042625)
758,12071001923i609,79.0,m,1.0,12071001923h387,0.0,,True,-81.96894235640939,26.51260070667876,POINT (-81.96894235640939 26.51260070667876)
759,12071001923i1227,77.0,m,1.0,12071001923h555,0.0,12071010602w249,True,-81.96837709844971,26.51275774042625,POINT (-81.96837709844971 26.51275774042625)
760,12071001923i1372,55.0,f,1.0,12071001923h78,0.0,,True,-81.97006055398104,26.513273958130565,POINT (-81.97006055398104 26.513273958130565)
761,12071001923i1498,45.0,m,1.0,12071001923h78,0.0,12105014802w304,True,-81.97006055398104,26.513273958130565,POINT (-81.97006055398104 26.513273958130565)
762,12071001923i1744,79.0,f,1.0,12071001923h387,0.0,12071001203w419,True,-81.96894235640939,26.51260070667876,POINT (-81.96894235640939 26.51260070667876)
763,12071001923i2125,30.0,m,1.0,12071001923h903,6.0,,True,-81.96898183311029,26.51289487703273,POINT (-81.96898183311029 26.51289487703273)
764,12071001923i423,52.0,m,1.0,12071001923h16,0.0,,True,-81.96901813384613,26.51315734023852,POINT (-81.96901813384613 26.51315734023852)
765,12071001923i723,9.0,m,1.0,12071001923h903,6.0,12071001917s0,True,-81.96898183311029,26.51289487703273,POINT (-81.96898183311029 26.51289487703273)
766,12071001923i764,84.0,f,1.0,12071001923h8,0.0,,True,-81.96840620922775,26.51325482999871,POINT (-81.96840620922775 26.51325482999871)
767,12071001923i1320,19.0,m,1.0,12071001923h16,0.0,12051000602w0,True,-81.96901813384613,26.51315734023852,POINT (-81.96901813384613 26.51315734023852)
768,12071001923i1544,48.0,f,1.0,12071001923h16,0.0,,True,-81.96901813384613,26.51315734023852,POINT (-81.96901813384613 26.51315734023852)
769,12071001923i2362,78.0,m,1.0,12071001923h8,0.0,,True,-81.96840620922775,26.51325482999871,POINT (-81.96840620922775 26.51325482999871)
770,12071001922i2188,76.0,f,1.0,12071001922h592,1.0,12086010301w476,True,-81.96749643950706,26.51304644581371,POINT (-81.96749643950706 26.51304644581371)
771,12071001922i1722,70.0,m,1.0,12071001922h29,0.0,,True,-81.96710250995599,26.51272862132421,POINT (-81.96710250995599 26.51272862132421)
772,12071001922i1525,70.0,m,1.0,12071001922h592,1.0,,True,-81.96749643950706,26.51304644581371,POINT (-81.96749643950706 26.51304644581371)
773,12071001922i1269,82.0,m,1.0,12071001922h842,5.0,12071001801w42,True,-81.96685877120396,26.512505635841485,POINT (-81.96685877120396 26.512505635841485)
774,12071001922i1037,59.0,m,1.0,12071001922h791,4.0,,True,-81.96732022778764,26.512526672647,POINT (-81.96732022778764 26.512526672647)
775,12071001922i843,11.0,m,1.0,12071001922h592,1.0,12071001917s0,True,-81.96749643950706,26.51304644581371,POINT (-81.96749643950706 26.51304644581371)
776,12071001922i292,81.0,f,1.0,12071001922h29,0.0,,True,-81.96710250995599,26.51272862132421,POINT (-81.96710250995599 26.51272862132421)
777,12071001922i2540,57.0,m,1.0,12071001922h762,4.0,,True,-81.96664206424201,26.512067184433608,POINT (-81.96664206424201 26.512067184433608)
778,12071001922i1180,76.0,m,1.0,12071001922h227,0.0,,True,-81.9664449244135,26.512339126617725,POINT (-81.9664449244135 26.512339126617725)
779,12071001922i958,84.0,m,1.0,12071001922h900,5.0,12071001701w542,True,-81.96679616319254,26.512067380952665,POINT (-81.96679616319254 26.512067380952665)
780,12071001922i596,84.0,f,1.0,12071001922h227,0.0,,True,-81.9664449244135,26.512339126617725,POINT (-81.9664449244135 26.512339126617725)
781,12071001922i522,68.0,f,1.0,12071001922h1101,8.0,12071040110w231,True,-81.96607320113434,26.512925899525,POINT (-81.96607320113434 26.512925899525)
782,12071001922i2572,81.0,m,1.0,12071001922h636,2.0,12071001501w197,True,-81.96692001480218,26.51359223686336,POINT (-81.96692001480218 26.51359223686336)
783,12071001922i2475,86.0,f,1.0,12071001922h269,0.0,,True,-81.9666723162873,26.513131290559794,POINT (-81.9666723162873 26.513131290559794)
